region,zone,woreda,adm3_pcode,population,population_best,period,EBS_PPV,EBS_DETECT,DETECT_7D,RPT_TIMELY,RPT_COMPLETE,CB_ELIM,CB_EVENTS,NOTIFY_24H,NOTIFY_30M,LINEGRAPH,OBR_ANALYZED,LAB_7D,RESP_2448,ATTACK_RATE,CFR,EPRP_PLAN,RISK_MAP,EPR_FUNDS,CONTINGENCY,PHEM_OFFICER,DHIS2_RPT,COORD_PLATFORM,EPI_DETECT_REG
Oromia,Jimma,Nono Benja,ET040499,NA,90271.50611344013,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Jimma,Nono Benja,ET040499,NA,90271.50611344013,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,Jimma,Omo Beyam,ET040491,NA,148985.5243777176,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Jimma,Omo Beyam,ET040491,NA,148985.5243777176,2025-Wk16-27,NA,NA,100,100,NA,NA,100,100,100,NA,25,100,100,NA,NA,NA,NA,0,NA,0,25,NA,NA
Oromia,Jimma,Omo Nada,ET040411,NA,230059.89049620237,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Jimma,Omo Nada,ET040411,NA,230059.89049620237,2025-Wk16-27,NA,NA,100,100,NA,NA,100,100,100,NA,14.3,100,100,NA,NA,NA,NA,0,NA,0,14.3,NA,NA
Oromia,Jimma,Satama,ET040413,NA,157567.06320308623,2025-Wk03-15,NA,NA,100,100,NA,36.7,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Jimma,Satama,ET040413,NA,157567.06320308623,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,Jimma,Seka Chokorsa,ET040409,NA,317037.80775078316,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Jimma,Seka Chokorsa,ET040409,NA,317037.80775078316,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.1,NA,NA
Oromia,Jimma,Seka Chokorsa hospital,ET040409,NA,317037.80775078316,2025-Wk03-15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Jimma,Seka Chokorsa hospital,ET040409,NA,317037.80775078316,2025-Wk16-27,NA,NA,NA,0,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,Jimma,Setema hospital,ET040413,NA,157567.06320308623,2025-Wk03-15,NA,NA,NA,100,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Jimma,Setema hospital,ET040413,NA,157567.06320308623,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,Jimma,Shabe,ET040414,NA,171104.5904278515,2025-Wk03-15,NA,NA,100,100,NA,15.9,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Jimma,Shabe,ET040414,NA,171104.5904278515,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,Jimma,Sigmo,ET040412,NA,141232.83557598563,2025-Wk03-15,NA,NA,100,100,NA,29.8,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Jimma,Sigmo,ET040412,NA,141232.83557598563,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,Jimma,Sokoru,ET040403,NA,209696.91701227674,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Jimma,Sokoru,ET040403,NA,209696.91701227674,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.7,NA,NA
Oromia,Jimma Town,Jimma Town,ET040418,NA,213218.72749980653,2025-Wk03-15,NA,NA,NA,66.7,NA,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Jimma Town,Jimma Town,ET040418,NA,213218.72749980653,2025-Wk16-27,NA,NA,100,66.7,NA,NA,14.3,100,100,NA,16.7,100,100,NA,NA,NA,NA,0,NA,0,16.7,NA,NA
Oromia,Kellem Wollega,Anfilo,ET041807,NA,118987.57042547864,2025-Wk03-15,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Anfilo,ET041807,NA,118987.57042547864,2025-Wk16-27,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,Kellem Wollega,D/Dollo Hosp.,ET041806,NA,53402.53965193583,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,D/Dollo Hosp.,ET041806,NA,53402.53965193583,2025-Wk16-27,NA,NA,NA,100,NA,NA,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,Kellem Wollega,Dale Sadi,ET041808,NA,115844.06,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Dale Sadi,ET041808,NA,115844.06,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,Kellem Wollega,Dale Wabera,ET041803,NA,49927.95681966534,2025-Wk03-15,NA,NA,100,100,NA,500,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Dale Wabera,ET041803,NA,49927.95681966534,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,Kellem Wollega,Dambi Dollo,ET041806,NA,53402.53965193583,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Dambi Dollo,ET041806,NA,53402.53965193583,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,Kellem Wollega,Gawo Kebe,ET041804,NA,94529.54308283709,2025-Wk03-15,NA,NA,100,100,NA,89.9,NA,NA,NA,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Gawo Kebe,ET041804,NA,94529.54308283709,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.7,NA,NA
Oromia,Kellem Wollega,Gidami,ET041809,NA,131636.35652812506,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Gidami,ET041809,NA,131636.35652812506,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.7,NA,NA
Oromia,Kellem Wollega,Gidami Hosp.,ET041809,NA,131636.35652812506,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Gidami Hosp.,ET041809,NA,131636.35652812506,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,Kellem Wollega,Hawa Gelan,ET041801,NA,148536.3411391016,2025-Wk03-15,NA,NA,100,100,NA,50,0,NA,NA,NA,58.3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Hawa Gelan,ET041801,NA,148536.3411391016,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.7,NA,NA
Oromia,Kellem Wollega,Hawa Gelan Hosp.,ET041801,NA,148536.3411391016,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Hawa Gelan Hosp.,ET041801,NA,148536.3411391016,2025-Wk16-27,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,Kellem Wollega,Jima Horo,ET041810,NA,70196.64535666714,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Jima Horo,ET041810,NA,70196.64535666714,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,Kellem Wollega,Kake Hosp.,ET041803,NA,49927.95681966534,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Kake Hosp.,ET041803,NA,49927.95681966534,2025-Wk16-27,NA,NA,NA,100,NA,NA,71.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,Kellem Wollega,Lalo Kile,ET041811,NA,74713.07587256093,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Lalo Kile,ET041811,NA,74713.07587256093,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,Kellem Wollega,Sadi Chanka,ET041812,NA,69327.15494477472,2025-Wk03-15,NA,NA,100,100,NA,40,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Sadi Chanka,ET041812,NA,69327.15494477472,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA
Oromia,Kellem Wollega,Seyo,ET041805,NA,175864.8632732797,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Seyo,ET041805,NA,175864.8632732797,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,Kellem Wollega,Yemalogi Walal,ET041802,NA,62355.18939111343,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Kellem Wollega,Yemalogi Walal,ET041802,NA,62355.18939111343,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,Maya Town,Maya Town,ET041006,NA,339746.97877408884,2025-Wk03-15,NA,NA,50,66.7,NA,60.9,0,NA,NA,NA,66.7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Maya Town,Maya Town,ET041006,NA,339746.97877408884,2025-Wk16-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oromia,Metu Town,Metu Town,ET040320,NA,52980.093510856495,2025-Wk03-15,NA,NA,NA,100,NA,NA,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Metu Town,Metu Town,ET040320,NA,52980.093510856495,2025-Wk16-27,NA,NA,NA,100,NA,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,Modjo town,Modjo town,ET040797,NA,61607.62014398821,2025-Wk03-15,NA,NA,NA,66.7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Modjo town,Modjo town,ET040797,NA,61607.62014398821,2025-Wk16-27,NA,NA,NA,66.7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,Moyale Town,Moyale Town,ET041210,NA,43202.35906324968,2025-Wk03-15,NA,NA,NA,66.7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Moyale Town,Moyale Town,ET041210,NA,43202.35906324968,2025-Wk16-27,NA,NA,100,66.7,NA,NA,0,100,100,NA,33.3,100,100,NA,NA,NA,100,0,NA,0,33.3,NA,NA
Oromia,Nejo Town,Nejo Town,ET040199,NA,33488.749406626215,2025-Wk03-15,NA,NA,NA,50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Nejo Town,Nejo Town,ET040199,NA,33488.749406626215,2025-Wk16-27,NA,NA,NA,50,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA
Oromia,Nekemte Town,Nekemte Town,ET040297,NA,145299.01336936196,2025-Wk03-15,NA,NA,NA,50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Nekemte Town,Nekemte Town,ET040297,NA,145299.01336936196,2025-Wk16-27,NA,NA,100,50,NA,NA,0,100,100,NA,25,100,100,NA,NA,NA,NA,0,NA,0,25,NA,NA
Oromia,North Shoa,Abichu Gnea,ET040609,NA,113943.88434616177,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Abichu Gnea,ET040609,NA,113943.88434616177,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,North Shoa,Aleltu,ET040617,NA,81883.96543189503,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Aleltu,ET040617,NA,81883.96543189503,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,North Shoa,Berek Woreda,ET042011,NA,106148.83054927723,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Berek Woreda,ET042011,NA,106148.83054927723,2025-Wk16-27,NA,NA,NA,100,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA
Oromia,North Shoa,Debre Libanos,ET040607,NA,70670.42672501686,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Debre Libanos,ET040607,NA,70670.42672501686,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA
Oromia,North Shoa,Degam,ET040605,NA,151719.05596301114,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Degam,ET040605,NA,151719.05596301114,2025-Wk16-27,NA,NA,100,100,NA,100,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,North Shoa,Dera,ET030209,NA,314495.79957021883,2025-Wk03-15,NA,NA,NA,71.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Dera,ET030209,NA,314495.79957021883,2025-Wk16-27,NA,NA,NA,71.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.3,NA,NA
Oromia,North Shoa,Fitche Hospital,ET040613,NA,28345,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Fitche Hospital,ET040613,NA,28345,2025-Wk16-27,NA,NA,NA,100,NA,NA,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,North Shoa,Fitche Town,ET040613,NA,28345,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Fitche Town,ET040613,NA,28345,2025-Wk16-27,NA,NA,100,100,NA,NA,NA,100,100,NA,50,100,100,NA,NA,NA,NA,0,NA,0,50,NA,NA
Oromia,North Shoa,G.M.Hospital,ET040602,NA,276543.69062550325,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,G.M.Hospital,ET040602,NA,276543.69062550325,2025-Wk16-27,NA,NA,NA,100,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,North Shoa,Garba guracha town,ET040604,NA,188333,2025-Wk03-15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Garba guracha town,ET040604,NA,188333,2025-Wk16-27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,North Shoa,Gerar Jarso,ET040606,NA,101988.21093855018,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Gerar Jarso,ET040606,NA,101988.21093855018,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,North Shoa,Hidabu Abote,ET040603,NA,127332.25260554609,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Hidabu Abote,ET040603,NA,127332.25260554609,2025-Wk16-27,NA,NA,100,100,NA,41.9,40,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,North Shoa,Jida,ET040615,NA,81300.26477508803,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Jida,ET040615,NA,81300.26477508803,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,North Shoa,Kuyu,ET040604,NA,188333,2025-Wk03-15,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Kuyu,ET040604,NA,188333,2025-Wk16-27,NA,NA,100,150,NA,833.3,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,North Shoa,Kuyu  Hospital,ET040604,NA,188333,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Kuyu  Hospital,ET040604,NA,188333,2025-Wk16-27,NA,NA,NA,100,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,North Shoa,MukeTuri Hospital,ET040608,NA,149362.7269889386,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,MukeTuri Hospital,ET040608,NA,149362.7269889386,2025-Wk16-27,NA,NA,NA,100,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,North Shoa,Mulo Woreda,ET042016,NA,53807.8740505917,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Mulo Woreda,ET042016,NA,53807.8740505917,2025-Wk16-27,NA,NA,NA,100,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA
Oromia,North Shoa,Wera  Jarso,ET040601,NA,216889.91955865873,2025-Wk03-15,NA,NA,NA,85.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Wera  Jarso,ET040601,NA,216889.91955865873,2025-Wk16-27,NA,NA,100,85.7,NA,100,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,14.3,NA,NA
Oromia,North Shoa,Wuchale,ET040608,NA,149362.7269889386,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Wuchale,ET040608,NA,149362.7269889386,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.7,NA,NA
Oromia,North Shoa,Yaya  Gulale,ET040614,NA,83966.9588329516,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,Yaya  Gulale,ET040614,NA,83966.9588329516,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,North Shoa,chancho hosp,ET042016,NA,53807.8740505917,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,chancho hosp,ET042016,NA,53807.8740505917,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,North Shoa,chancho town,ET042013,NA,187910.5299394,2025-Wk03-15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,chancho town,ET042013,NA,187910.5299394,2025-Wk16-27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,North Shoa,kimbibit,ET040610,NA,115461.11208498107,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,kimbibit,ET040610,NA,115461.11208498107,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,North Shoa,sululta woreda,ET042013,NA,187910.5299394,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,North Shoa,sululta woreda,ET042013,NA,187910.5299394,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,Robe Town,Robe Town,ET041119,NA,78234.8863600907,2025-Wk03-15,NA,NA,NA,75,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Robe Town,Robe Town,ET041119,NA,78234.8863600907,2025-Wk16-27,NA,NA,NA,75,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.5,NA,NA
Oromia,Sendafa Town,Sendafa Town,ET042018,NA,22578.4687126898,2025-Wk03-15,NA,NA,NA,50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Sendafa Town,Sendafa Town,ET042018,NA,22578.4687126898,2025-Wk16-27,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA
Oromia,Shager-City,Ane Dima Hospital,ET042001,NA,112909.762897345,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Shager-City,Burayu Sub-city,ET042001,NA,112909.762897345,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Shager-City,Eeka-Tefo Sub-city,ET042004,NA,22430,2025-Wk03-15,NA,NA,NA,100,NA,NA,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Shager-City,Furi Sub-city,ET042006,NA,150196.76366913723,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Shager-City,Gafarsa-Guje Sub-city,ET042001,NA,112909.762897345,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
