region,period,report_level,zone,woreda,report_date_raw,population,indicator,group,label,value_type,numerator,denominator,value_reported,src_header,value_pct,value_pct_capped,reported,valid_pair
Amhara,2025-Wk03-15,woreda,Oromo Special Zone,Dawa Chefa,46198,168742,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,Oromo Special Zone,Dawa Chefa,46198,168742,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,Oromo Special Zone,Dawa Chefa,46049,173504,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,Oromo Special Zone,Dawa Harewa,46198,54238,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,Oromo Special Zone,Dawa Harewa,46198,54238,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,Oromo Special Zone,Dawa Harewa,46049,55769,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,Oromo Special Zone,Heal Africa General Hospital,46198,NA,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,Oromo Special Zone,Heal Africa General Hospital,46198,NA,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,Oromo Special Zone,Heal Africa General Hospital,46049,0,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,Oromo Special Zone,Jile Timuga,46198,99243,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,Oromo Special Zone,Jile Timuga,46198,99243,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,Oromo Special Zone,Jile Timuga,46049,102045,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,Oromo Special Zone,Kemise General Hospital,46198,NA,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,Oromo Special Zone,Kemise General Hospital,46198,NA,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,Oromo Special Zone,Kemise General Hospital,46049,0,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,Oromo Special Zone,Kemise Town,46198,47873,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,Oromo Special Zone,Kemise Town,46198,47873,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,Oromo Special Zone,Kemise Town,46049,49223,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,South Gondar,Andabiet,46198,153091,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,South Gondar,Andabiet,46198,153091,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,South Gondar,Andabiet,46049,157407,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,South Gondar,Dera,46198,314496,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,South Gondar,Dera,46198,314496,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,South Gondar,Dera,46049,323370,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,South Gondar,Ebinat,46198,218581,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,South Gondar,Ebinat,46198,218581,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,South Gondar,Ebinat,46049,224750,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,South Gondar,Estie,46198,273409,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,South Gondar,Estie,46198,273409,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,South Gondar,Estie,46049,281125,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,South Gondar,Farta,46198,195723,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,South Gondar,Farta,46198,195723,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,South Gondar,Farta,46049,200450,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,South Gondar,Fogera,46198,254127,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,South Gondar,Fogera,46198,254127,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,South Gondar,Fogera,46049,260263,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,South Gondar,Guna Begemider,46198,117030,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
