adm3_pcode,adm3_en,ref_region,ref_zone,indicator,group,label,value_type,period,num_sum,denom_sum,n_records,value_pct,value_pct_capped
ET042018,Sendafa town,Oromia,Finfine Special,EPI_DETECT_REG,Analysis,Epidemics detected at regional level from district data,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,LINEGRAPH,Analysis,Current line graph available for priority diseases,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,LINEGRAPH,Analysis,Current line graph available for priority diseases,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,NOTIFY_24H,Reporting,Suspected outbreaks notified within 24 hours,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,NOTIFY_24H,Reporting,Suspected outbreaks notified within 24 hours,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,OBR_ANALYZED,Analysis,Outbreak reports with analyzed case-based data,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,OBR_ANALYZED,Analysis,Outbreak reports with analyzed case-based data,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,PHEM_OFFICER,Preparedness,Health facilities with PHEM officer,proportion,2025-Wk03-15,0,2,1,0,0
ET042018,Sendafa town,Oromia,Finfine Special,PHEM_OFFICER,Preparedness,Health facilities with PHEM officer,proportion,2025-Wk16-27,0,2,1,0,0
ET042018,Sendafa town,Oromia,Finfine Special,RESP_2448,Response,Confirmed outbreaks with response within 24-48 hours,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,RESP_2448,Response,Confirmed outbreaks with response within 24-48 hours,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,RISK_MAP,Preparedness,Districts conducting risk & resource mapping,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,RISK_MAP,Preparedness,Districts conducting risk & resource mapping,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042018,Sendafa town,Oromia,Finfine Special,RPT_TIMELY,Reporting,Surveillance reports submitted on time (timeliness),proportion,2025-Wk03-15,1,2,1,50,50
ET042018,Sendafa town,Oromia,Finfine Special,RPT_TIMELY,Reporting,Surveillance reports submitted on time (timeliness),proportion,2025-Wk16-27,1,2,1,50,50
ET042020,Holeta town,Oromia,Finfine Special,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk03-15,3,4,1,75,75
ET042020,Holeta town,Oromia,Finfine Special,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk16-27,5,5,1,100,100
ET042020,Holeta town,Oromia,Finfine Special,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,DHIS2_RPT,Preparedness,Districts reporting weekly via DHIS2,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,DHIS2_RPT,Preparedness,Districts reporting weekly via DHIS2,proportion,2025-Wk16-27,1,3,1,33.333333333333336,33.333333333333336
ET042020,Holeta town,Oromia,Finfine Special,EBS_DETECT,Identifying,Outbreaks detected through event-based surveillance,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,EBS_DETECT,Identifying,Outbreaks detected through event-based surveillance,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,EPI_DETECT_REG,Analysis,Epidemics detected at regional level from district data,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,EPI_DETECT_REG,Analysis,Epidemics detected at regional level from district data,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,LINEGRAPH,Analysis,Current line graph available for priority diseases,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,LINEGRAPH,Analysis,Current line graph available for priority diseases,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,NOTIFY_24H,Reporting,Suspected outbreaks notified within 24 hours,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,NOTIFY_24H,Reporting,Suspected outbreaks notified within 24 hours,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,OBR_ANALYZED,Analysis,Outbreak reports with analyzed case-based data,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,OBR_ANALYZED,Analysis,Outbreak reports with analyzed case-based data,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,PHEM_OFFICER,Preparedness,Health facilities with PHEM officer,proportion,2025-Wk03-15,0,3,1,0,0
ET042020,Holeta town,Oromia,Finfine Special,PHEM_OFFICER,Preparedness,Health facilities with PHEM officer,proportion,2025-Wk16-27,0,3,1,0,0
ET042020,Holeta town,Oromia,Finfine Special,RESP_2448,Response,Confirmed outbreaks with response within 24-48 hours,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,RESP_2448,Response,Confirmed outbreaks with response within 24-48 hours,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,RISK_MAP,Preparedness,Districts conducting risk & resource mapping,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,RISK_MAP,Preparedness,Districts conducting risk & resource mapping,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042020,Holeta town,Oromia,Finfine Special,RPT_TIMELY,Reporting,Surveillance reports submitted on time (timeliness),proportion,2025-Wk03-15,3,3,1,100,100
ET042020,Holeta town,Oromia,Finfine Special,RPT_TIMELY,Reporting,Surveillance reports submitted on time (timeliness),proportion,2025-Wk16-27,3,3,1,100,100
ET042098,Gelana (Finfine),Oromia,Finfine Special,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk03-15,1,5,4,20,20
ET042098,Gelana (Finfine),Oromia,Finfine Special,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,DHIS2_RPT,Preparedness,Districts reporting weekly via DHIS2,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,DHIS2_RPT,Preparedness,Districts reporting weekly via DHIS2,proportion,2025-Wk16-27,1,1,1,100,100
ET042098,Gelana (Finfine),Oromia,Finfine Special,EBS_DETECT,Identifying,Outbreaks detected through event-based surveillance,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,EBS_DETECT,Identifying,Outbreaks detected through event-based surveillance,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,EPI_DETECT_REG,Analysis,Epidemics detected at regional level from district data,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,EPI_DETECT_REG,Analysis,Epidemics detected at regional level from district data,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,LINEGRAPH,Analysis,Current line graph available for priority diseases,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,LINEGRAPH,Analysis,Current line graph available for priority diseases,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,NOTIFY_24H,Reporting,Suspected outbreaks notified within 24 hours,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,NOTIFY_24H,Reporting,Suspected outbreaks notified within 24 hours,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,OBR_ANALYZED,Analysis,Outbreak reports with analyzed case-based data,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,OBR_ANALYZED,Analysis,Outbreak reports with analyzed case-based data,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,PHEM_OFFICER,Preparedness,Health facilities with PHEM officer,proportion,2025-Wk03-15,0,11,4,0,0
ET042098,Gelana (Finfine),Oromia,Finfine Special,PHEM_OFFICER,Preparedness,Health facilities with PHEM officer,proportion,2025-Wk16-27,0,1,1,0,0
ET042098,Gelana (Finfine),Oromia,Finfine Special,RESP_2448,Response,Confirmed outbreaks with response within 24-48 hours,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,RESP_2448,Response,Confirmed outbreaks with response within 24-48 hours,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,RISK_MAP,Preparedness,Districts conducting risk & resource mapping,proportion,2025-Wk03-15,0,0,4,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,RISK_MAP,Preparedness,Districts conducting risk & resource mapping,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042098,Gelana (Finfine),Oromia,Finfine Special,RPT_TIMELY,Reporting,Surveillance reports submitted on time (timeliness),proportion,2025-Wk03-15,11,11,4,100,100
ET042098,Gelana (Finfine),Oromia,Finfine Special,RPT_TIMELY,Reporting,Surveillance reports submitted on time (timeliness),proportion,2025-Wk16-27,1,1,1,100,100
ET042102,Lege Hida,Oromia,East Bale,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,ATTACK_RATE,Response,Attack rate per outbreak (per population at risk),rate,2025-Wk16-27,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,CB_ELIM,Reporting,Case-based reporting: elimination/eradication diseases,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,CB_EVENTS,Reporting,Case-based reporting: selected events/conditions,proportion,2025-Wk16-27,1,1,1,100,100
ET042102,Lege Hida,Oromia,East Bale,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,CFR,Response,Case-fatality rate per epidemic-prone disease,rate,2025-Wk16-27,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,2025-Wk16-27,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,COORD_PLATFORM,Preparedness,Districts with functional coordination platform / RRT,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,DETECT_7D,Identifying,Outbreaks detected within 7 days,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,DHIS2_RPT,Preparedness,Districts reporting weekly via DHIS2,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,DHIS2_RPT,Preparedness,Districts reporting weekly via DHIS2,proportion,2025-Wk16-27,1,5,1,20,20
ET042102,Lege Hida,Oromia,East Bale,EBS_DETECT,Identifying,Outbreaks detected through event-based surveillance,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,EBS_DETECT,Identifying,Outbreaks detected through event-based surveillance,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,EBS_PPV,Identifying,Confirmed outbreaks among suspected events (EBS sensitivity),proportion,2025-Wk16-27,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,EPI_DETECT_REG,Analysis,Epidemics detected at regional level from district data,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,EPI_DETECT_REG,Analysis,Epidemics detected at regional level from district data,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,2025-Wk16-27,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk03-15,0,0,1,NA,NA
ET042102,Lege Hida,Oromia,East Bale,LAB_7D,Laboratory,Outbreaks with laboratory results within 7 days,proportion,2025-Wk16-27,0,0,1,NA,NA
